run_id,paired_group,pair_group_id,comparison_arm,campaign,model,variant,variant_name,kem_level,target_prr,mean_bad_burst,p_gb,p_bg,forced_loss,forced_loss_mode,forced_loss_layer,forced_loss_after_radio_channel,forced_loss_source_id,forced_loss_destination_id,forced_loss_target_tag,forced_loss_last_sequence,rfrag_fragment_size,seed,repetition,timeout_s,mac_max_retries,max_application_retries,data_origin
B-kem768-fixed-prr0p90-loss1-rep12-seed200012-v3,B-kem768-fixed-prr0p90-loss1-rep12-seed200012,B-kem768-fixed-prr0p90-loss1-rep12-seed200012,V1,B_V1_V2_FIRST_LOSS,fixed,3,V1_RFRAG_INITIAL_FINAL_ACK,768,0.9,,,,first_fragment,1,receiver_after_channel,1,2,1,0,12,96,200012,12,360,0,0,COOJA_SIMULATION
B-kem768-fixed-prr0p90-loss1-rep12-seed200012-v4,B-kem768-fixed-prr0p90-loss1-rep12-seed200012,B-kem768-fixed-prr0p90-loss1-rep12-seed200012,V2,B_V1_V2_FIRST_LOSS,fixed,4,V2_RFRAG_FINAL_ACK_APP_RETRY,768,0.9,,,,first_fragment,1,receiver_after_channel,1,2,1,0,12,96,200012,12,360,0,1,COOJA_SIMULATION
B-kem768-fixed-prr0p90-loss1-rep13-seed200013-v3,B-kem768-fixed-prr0p90-loss1-rep13-seed200013,B-kem768-fixed-prr0p90-loss1-rep13-seed200013,V1,B_V1_V2_FIRST_LOSS,fixed,3,V1_RFRAG_INITIAL_FINAL_ACK,768,0.9,,,,first_fragment,1,receiver_after_channel,1,2,1,0,12,96,200013,13,360,0,0,COOJA_SIMULATION
B-kem768-fixed-prr0p90-loss1-rep13-seed200013-v4,B-kem768-fixed-prr0p90-loss1-rep13-seed200013,B-kem768-fixed-prr0p90-loss1-rep13-seed200013,V2,B_V1_V2_FIRST_LOSS,fixed,4,V2_RFRAG_FINAL_ACK_APP_RETRY,768,0.9,,,,first_fragment,1,receiver_after_channel,1,2,1,0,12,96,200013,13,360,0,1,COOJA_SIMULATION
B-kem768-fixed-prr0p90-loss1-rep14-seed200014-v3,B-kem768-fixed-prr0p90-loss1-rep14-seed200014,B-kem768-fixed-prr0p90-loss1-rep14-seed200014,V1,B_V1_V2_FIRST_LOSS,fixed,3,V1_RFRAG_INITIAL_FINAL_ACK,768,0.9,,,,first_fragment,1,receiver_after_channel,1,2,1,0,12,96,200014,14,360,0,0,COOJA_SIMULATION
B-kem768-fixed-prr0p90-loss1-rep14-seed200014-v4,B-kem768-fixed-prr0p90-loss1-rep14-seed200014,B-kem768-fixed-prr0p90-loss1-rep14-seed200014,V2,B_V1_V2_FIRST_LOSS,fixed,4,V2_RFRAG_FINAL_ACK_APP_RETRY,768,0.9,,,,first_fragment,1,receiver_after_channel,1,2,1,0,12,96,200014,14,360,0,1,COOJA_SIMULATION
B-kem768-fixed-prr0p90-loss1-rep15-seed200015-v3,B-kem768-fixed-prr0p90-loss1-rep15-seed200015,B-kem768-fixed-prr0p90-loss1-rep15-seed200015,V1,B_V1_V2_FIRST_LOSS,fixed,3,V1_RFRAG_INITIAL_FINAL_ACK,768,0.9,,,,first_fragment,1,receiver_after_channel,1,2,1,0,12,96,200015,15,360,0,0,COOJA_SIMULATION
B-kem768-fixed-prr0p90-loss1-rep15-seed200015-v4,B-kem768-fixed-prr0p90-loss1-rep15-seed200015,B-kem768-fixed-prr0p90-loss1-rep15-seed200015,V2,B_V1_V2_FIRST_LOSS,fixed,4,V2_RFRAG_FINAL_ACK_APP_RETRY,768,0.9,,,,first_fragment,1,receiver_after_channel,1,2,1,0,12,96,200015,15,360,0,1,COOJA_SIMULATION
B-kem768-fixed-prr0p90-loss1-rep16-seed200016-v3,B-kem768-fixed-prr0p90-loss1-rep16-seed200016,B-kem768-fixed-prr0p90-loss1-rep16-seed200016,V1,B_V1_V2_FIRST_LOSS,fixed,3,V1_RFRAG_INITIAL_FINAL_ACK,768,0.9,,,,first_fragment,1,receiver_after_channel,1,2,1,0,12,96,200016,16,360,0,0,COOJA_SIMULATION
B-kem768-fixed-prr0p90-loss1-rep16-seed200016-v4,B-kem768-fixed-prr0p90-loss1-rep16-seed200016,B-kem768-fixed-prr0p90-loss1-rep16-seed200016,V2,B_V1_V2_FIRST_LOSS,fixed,4,V2_RFRAG_FINAL_ACK_APP_RETRY,768,0.9,,,,first_fragment,1,receiver_after_channel,1,2,1,0,12,96,200016,16,360,0,1,COOJA_SIMULATION
B-kem768-fixed-prr0p90-loss1-rep17-seed200017-v3,B-kem768-fixed-prr0p90-loss1-rep17-seed200017,B-kem768-fixed-prr0p90-loss1-rep17-seed200017,V1,B_V1_V2_FIRST_LOSS,fixed,3,V1_RFRAG_INITIAL_FINAL_ACK,768,0.9,,,,first_fragment,1,receiver_after_channel,1,2,1,0,12,96,200017,17,360,0,0,COOJA_SIMULATION
B-kem768-fixed-prr0p90-loss1-rep17-seed200017-v4,B-kem768-fixed-prr0p90-loss1-rep17-seed200017,B-kem768-fixed-prr0p90-loss1-rep17-seed200017,V2,B_V1_V2_FIRST_LOSS,fixed,4,V2_RFRAG_FINAL_ACK_APP_RETRY,768,0.9,,,,first_fragment,1,receiver_after_channel,1,2,1,0,12,96,200017,17,360,0,1,COOJA_SIMULATION
B-kem768-fixed-prr0p90-loss1-rep18-seed200018-v3,B-kem768-fixed-prr0p90-loss1-rep18-seed200018,B-kem768-fixed-prr0p90-loss1-rep18-seed200018,V1,B_V1_V2_FIRST_LOSS,fixed,3,V1_RFRAG_INITIAL_FINAL_ACK,768,0.9,,,,first_fragment,1,receiver_after_channel,1,2,1,0,12,96,200018,18,360,0,0,COOJA_SIMULATION
B-kem768-fixed-prr0p90-loss1-rep18-seed200018-v4,B-kem768-fixed-prr0p90-loss1-rep18-seed200018,B-kem768-fixed-prr0p90-loss1-rep18-seed200018,V2,B_V1_V2_FIRST_LOSS,fixed,4,V2_RFRAG_FINAL_ACK_APP_RETRY,768,0.9,,,,first_fragment,1,receiver_after_channel,1,2,1,0,12,96,200018,18,360,0,1,COOJA_SIMULATION
B-kem768-fixed-prr0p90-loss1-rep19-seed200019-v3,B-kem768-fixed-prr0p90-loss1-rep19-seed200019,B-kem768-fixed-prr0p90-loss1-rep19-seed200019,V1,B_V1_V2_FIRST_LOSS,fixed,3,V1_RFRAG_INITIAL_FINAL_ACK,768,0.9,,,,first_fragment,1,receiver_after_channel,1,2,1,0,12,96,200019,19,360,0,0,COOJA_SIMULATION
B-kem768-fixed-prr0p90-loss1-rep19-seed200019-v4,B-kem768-fixed-prr0p90-loss1-rep19-seed200019,B-kem768-fixed-prr0p90-loss1-rep19-seed200019,V2,B_V1_V2_FIRST_LOSS,fixed,4,V2_RFRAG_FINAL_ACK_APP_RETRY,768,0.9,,,,first_fragment,1,receiver_after_channel,1,2,1,0,12,96,200019,19,360,0,1,COOJA_SIMULATION
B-kem768-fixed-prr0p90-loss1-rep20-seed200020-v3,B-kem768-fixed-prr0p90-loss1-rep20-seed200020,B-kem768-fixed-prr0p90-loss1-rep20-seed200020,V1,B_V1_V2_FIRST_LOSS,fixed,3,V1_RFRAG_INITIAL_FINAL_ACK,768,0.9,,,,first_fragment,1,receiver_after_channel,1,2,1,0,12,96,200020,20,360,0,0,COOJA_SIMULATION
B-kem768-fixed-prr0p90-loss1-rep20-seed200020-v4,B-kem768-fixed-prr0p90-loss1-rep20-seed200020,B-kem768-fixed-prr0p90-loss1-rep20-seed200020,V2,B_V1_V2_FIRST_LOSS,fixed,4,V2_RFRAG_FINAL_ACK_APP_RETRY,768,0.9,,,,first_fragment,1,receiver_after_channel,1,2,1,0,12,96,200020,20,360,0,1,COOJA_SIMULATION
B-kem768-fixed-prr0p90-loss1-rep21-seed200021-v3,B-kem768-fixed-prr0p90-loss1-rep21-seed200021,B-kem768-fixed-prr0p90-loss1-rep21-seed200021,V1,B_V1_V2_FIRST_LOSS,fixed,3,V1_RFRAG_INITIAL_FINAL_ACK,768,0.9,,,,first_fragment,1,receiver_after_channel,1,2,1,0,12,96,200021,21,360,0,0,COOJA_SIMULATION
B-kem768-fixed-prr0p90-loss1-rep21-seed200021-v4,B-kem768-fixed-prr0p90-loss1-rep21-seed200021,B-kem768-fixed-prr0p90-loss1-rep21-seed200021,V2,B_V1_V2_FIRST_LOSS,fixed,4,V2_RFRAG_FINAL_ACK_APP_RETRY,768,0.9,,,,first_fragment,1,receiver_after_channel,1,2,1,0,12,96,200021,21,360,0,1,COOJA_SIMULATION
B-kem768-fixed-prr0p90-loss1-rep22-seed200022-v3,B-kem768-fixed-prr0p90-loss1-rep22-seed200022,B-kem768-fixed-prr0p90-loss1-rep22-seed200022,V1,B_V1_V2_FIRST_LOSS,fixed,3,V1_RFRAG_INITIAL_FINAL_ACK,768,0.9,,,,first_fragment,1,receiver_after_channel,1,2,1,0,12,96,200022,22,360,0,0,COOJA_SIMULATION
B-kem768-fixed-prr0p90-loss1-rep22-seed200022-v4,B-kem768-fixed-prr0p90-loss1-rep22-seed200022,B-kem768-fixed-prr0p90-loss1-rep22-seed200022,V2,B_V1_V2_FIRST_LOSS,fixed,4,V2_RFRAG_FINAL_ACK_APP_RETRY,768,0.9,,,,first_fragment,1,receiver_after_channel,1,2,1,0,12,96,200022,22,360,0,1,COOJA_SIMULATION
B-kem768-fixed-prr0p90-loss1-rep23-seed200023-v3,B-kem768-fixed-prr0p90-loss1-rep23-seed200023,B-kem768-fixed-prr0p90-loss1-rep23-seed200023,V1,B_V1_V2_FIRST_LOSS,fixed,3,V1_RFRAG_INITIAL_FINAL_ACK,768,0.9,,,,first_fragment,1,receiver_after_channel,1,2,1,0,12,96,200023,23,360,0,0,COOJA_SIMULATION
B-kem768-fixed-prr0p90-loss1-rep23-seed200023-v4,B-kem768-fixed-prr0p90-loss1-rep23-seed200023,B-kem768-fixed-prr0p90-loss1-rep23-seed200023,V2,B_V1_V2_FIRST_LOSS,fixed,4,V2_RFRAG_FINAL_ACK_APP_RETRY,768,0.9,,,,first_fragment,1,receiver_after_channel,1,2,1,0,12,96,200023,23,360,0,1,COOJA_SIMULATION
B-kem768-fixed-prr0p90-loss1-rep24-seed200024-v3,B-kem768-fixed-prr0p90-loss1-rep24-seed200024,B-kem768-fixed-prr0p90-loss1-rep24-seed200024,V1,B_V1_V2_FIRST_LOSS,fixed,3,V1_RFRAG_INITIAL_FINAL_ACK,768,0.9,,,,first_fragment,1,receiver_after_channel,1,2,1,0,12,96,200024,24,360,0,0,COOJA_SIMULATION
B-kem768-fixed-prr0p90-loss1-rep24-seed200024-v4,B-kem768-fixed-prr0p90-loss1-rep24-seed200024,B-kem768-fixed-prr0p90-loss1-rep24-seed200024,V2,B_V1_V2_FIRST_LOSS,fixed,4,V2_RFRAG_FINAL_ACK_APP_RETRY,768,0.9,,,,first_fragment,1,receiver_after_channel,1,2,1,0,12,96,200024,24,360,0,1,COOJA_SIMULATION
B-kem768-fixed-prr0p90-loss1-rep25-seed200025-v3,B-kem768-fixed-prr0p90-loss1-rep25-seed200025,B-kem768-fixed-prr0p90-loss1-rep25-seed200025,V1,B_V1_V2_FIRST_LOSS,fixed,3,V1_RFRAG_INITIAL_FINAL_ACK,768,0.9,,,,first_fragment,1,receiver_after_channel,1,2,1,0,12,96,200025,25,360,0,0,COOJA_SIMULATION
B-kem768-fixed-prr0p90-loss1-rep25-seed200025-v4,B-kem768-fixed-prr0p90-loss1-rep25-seed200025,B-kem768-fixed-prr0p90-loss1-rep25-seed200025,V2,B_V1_V2_FIRST_LOSS,fixed,4,V2_RFRAG_FINAL_ACK_APP_RETRY,768,0.9,,,,first_fragment,1,receiver_after_channel,1,2,1,0,12,96,200025,25,360,0,1,COOJA_SIMULATION
B-kem768-fixed-prr0p90-loss1-rep26-seed200026-v3,B-kem768-fixed-prr0p90-loss1-rep26-seed200026,B-kem768-fixed-prr0p90-loss1-rep26-seed200026,V1,B_V1_V2_FIRST_LOSS,fixed,3,V1_RFRAG_INITIAL_FINAL_ACK,768,0.9,,,,first_fragment,1,receiver_after_channel,1,2,1,0,12,96,200026,26,360,0,0,COOJA_SIMULATION
B-kem768-fixed-prr0p90-loss1-rep26-seed200026-v4,B-kem768-fixed-prr0p90-loss1-rep26-seed200026,B-kem768-fixed-prr0p90-loss1-rep26-seed200026,V2,B_V1_V2_FIRST_LOSS,fixed,4,V2_RFRAG_FINAL_ACK_APP_RETRY,768,0.9,,,,first_fragment,1,receiver_after_channel,1,2,1,0,12,96,200026,26,360,0,1,COOJA_SIMULATION
B-kem768-fixed-prr0p90-loss1-rep27-seed200027-v3,B-kem768-fixed-prr0p90-loss1-rep27-seed200027,B-kem768-fixed-prr0p90-loss1-rep27-seed200027,V1,B_V1_V2_FIRST_LOSS,fixed,3,V1_RFRAG_INITIAL_FINAL_ACK,768,0.9,,,,first_fragment,1,receiver_after_channel,1,2,1,0,12,96,200027,27,360,0,0,COOJA_SIMULATION
B-kem768-fixed-prr0p90-loss1-rep27-seed200027-v4,B-kem768-fixed-prr0p90-loss1-rep27-seed200027,B-kem768-fixed-prr0p90-loss1-rep27-seed200027,V2,B_V1_V2_FIRST_LOSS,fixed,4,V2_RFRAG_FINAL_ACK_APP_RETRY,768,0.9,,,,first_fragment,1,receiver_after_channel,1,2,1,0,12,96,200027,27,360,0,1,COOJA_SIMULATION
B-kem768-fixed-prr0p90-loss1-rep28-seed200028-v3,B-kem768-fixed-prr0p90-loss1-rep28-seed200028,B-kem768-fixed-prr0p90-loss1-rep28-seed200028,V1,B_V1_V2_FIRST_LOSS,fixed,3,V1_RFRAG_INITIAL_FINAL_ACK,768,0.9,,,,first_fragment,1,receiver_after_channel,1,2,1,0,12,96,200028,28,360,0,0,COOJA_SIMULATION
B-kem768-fixed-prr0p90-loss1-rep28-seed200028-v4,B-kem768-fixed-prr0p90-loss1-rep28-seed200028,B-kem768-fixed-prr0p90-loss1-rep28-seed200028,V2,B_V1_V2_FIRST_LOSS,fixed,4,V2_RFRAG_FINAL_ACK_APP_RETRY,768,0.9,,,,first_fragment,1,receiver_after_channel,1,2,1,0,12,96,200028,28,360,0,1,COOJA_SIMULATION
B-kem768-fixed-prr0p90-loss1-rep29-seed200029-v3,B-kem768-fixed-prr0p90-loss1-rep29-seed200029,B-kem768-fixed-prr0p90-loss1-rep29-seed200029,V1,B_V1_V2_FIRST_LOSS,fixed,3,V1_RFRAG_INITIAL_FINAL_ACK,768,0.9,,,,first_fragment,1,receiver_after_channel,1,2,1,0,12,96,200029,29,360,0,0,COOJA_SIMULATION
B-kem768-fixed-prr0p90-loss1-rep29-seed200029-v4,B-kem768-fixed-prr0p90-loss1-rep29-seed200029,B-kem768-fixed-prr0p90-loss1-rep29-seed200029,V2,B_V1_V2_FIRST_LOSS,fixed,4,V2_RFRAG_FINAL_ACK_APP_RETRY,768,0.9,,,,first_fragment,1,receiver_after_channel,1,2,1,0,12,96,200029,29,360,0,1,COOJA_SIMULATION
B-kem768-fixed-prr0p90-loss1-rep30-seed200030-v3,B-kem768-fixed-prr0p90-loss1-rep30-seed200030,B-kem768-fixed-prr0p90-loss1-rep30-seed200030,V1,B_V1_V2_FIRST_LOSS,fixed,3,V1_RFRAG_INITIAL_FINAL_ACK,768,0.9,,,,first_fragment,1,receiver_after_channel,1,2,1,0,12,96,200030,30,360,0,0,COOJA_SIMULATION
B-kem768-fixed-prr0p90-loss1-rep30-seed200030-v4,B-kem768-fixed-prr0p90-loss1-rep30-seed200030,B-kem768-fixed-prr0p90-loss1-rep30-seed200030,V2,B_V1_V2_FIRST_LOSS,fixed,4,V2_RFRAG_FINAL_ACK_APP_RETRY,768,0.9,,,,first_fragment,1,receiver_after_channel,1,2,1,0,12,96,200030,30,360,0,1,COOJA_SIMULATION
A-kem768-fixed-prr0p85-rep01-seed200001-v1,A-kem768-fixed-prr0p85-rep01-seed200001,A-kem768-fixed-prr0p85-rep01-seed200001,B1,A_B1_VS_B2,fixed,1,B1_RFC4944_NO_RECOVERY,768,0.85,,,,none,0,none,0,2,1,0,12,96,200001,1,240,0,0,COOJA_SIMULATION
A-kem768-fixed-prr0p85-rep01-seed200001-v2,A-kem768-fixed-prr0p85-rep01-seed200001,A-kem768-fixed-prr0p85-rep01-seed200001,B2,A_B1_VS_B2,fixed,2,B2_RFRAG_FINAL_ACK,768,0.85,,,,none,0,none,0,2,1,0,12,96,200001,1,240,0,0,COOJA_SIMULATION
A-kem768-fixed-prr0p85-rep02-seed200002-v1,A-kem768-fixed-prr0p85-rep02-seed200002,A-kem768-fixed-prr0p85-rep02-seed200002,B1,A_B1_VS_B2,fixed,1,B1_RFC4944_NO_RECOVERY,768,0.85,,,,none,0,none,0,2,1,0,12,96,200002,2,240,0,0,COOJA_SIMULATION
A-kem768-fixed-prr0p85-rep02-seed200002-v2,A-kem768-fixed-prr0p85-rep02-seed200002,A-kem768-fixed-prr0p85-rep02-seed200002,B2,A_B1_VS_B2,fixed,2,B2_RFRAG_FINAL_ACK,768,0.85,,,,none,0,none,0,2,1,0,12,96,200002,2,240,0,0,COOJA_SIMULATION
A-kem768-fixed-prr0p85-rep03-seed200003-v1,A-kem768-fixed-prr0p85-rep03-seed200003,A-kem768-fixed-prr0p85-rep03-seed200003,B1,A_B1_VS_B2,fixed,1,B1_RFC4944_NO_RECOVERY,768,0.85,,,,none,0,none,0,2,1,0,12,96,200003,3,240,0,0,COOJA_SIMULATION
A-kem768-fixed-prr0p85-rep03-seed200003-v2,A-kem768-fixed-prr0p85-rep03-seed200003,A-kem768-fixed-prr0p85-rep03-seed200003,B2,A_B1_VS_B2,fixed,2,B2_RFRAG_FINAL_ACK,768,0.85,,,,none,0,none,0,2,1,0,12,96,200003,3,240,0,0,COOJA_SIMULATION
A-kem768-fixed-prr0p85-rep04-seed200004-v1,A-kem768-fixed-prr0p85-rep04-seed200004,A-kem768-fixed-prr0p85-rep04-seed200004,B1,A_B1_VS_B2,fixed,1,B1_RFC4944_NO_RECOVERY,768,0.85,,,,none,0,none,0,2,1,0,12,96,200004,4,240,0,0,COOJA_SIMULATION
A-kem768-fixed-prr0p85-rep04-seed200004-v2,A-kem768-fixed-prr0p85-rep04-seed200004,A-kem768-fixed-prr0p85-rep04-seed200004,B2,A_B1_VS_B2,fixed,2,B2_RFRAG_FINAL_ACK,768,0.85,,,,none,0,none,0,2,1,0,12,96,200004,4,240,0,0,COOJA_SIMULATION
A-kem768-fixed-prr0p85-rep05-seed200005-v1,A-kem768-fixed-prr0p85-rep05-seed200005,A-kem768-fixed-prr0p85-rep05-seed200005,B1,A_B1_VS_B2,fixed,1,B1_RFC4944_NO_RECOVERY,768,0.85,,,,none,0,none,0,2,1,0,12,96,200005,5,240,0,0,COOJA_SIMULATION
A-kem768-fixed-prr0p85-rep05-seed200005-v2,A-kem768-fixed-prr0p85-rep05-seed200005,A-kem768-fixed-prr0p85-rep05-seed200005,B2,A_B1_VS_B2,fixed,2,B2_RFRAG_FINAL_ACK,768,0.85,,,,none,0,none,0,2,1,0,12,96,200005,5,240,0,0,COOJA_SIMULATION
A-kem768-fixed-prr0p85-rep06-seed200006-v1,A-kem768-fixed-prr0p85-rep06-seed200006,A-kem768-fixed-prr0p85-rep06-seed200006,B1,A_B1_VS_B2,fixed,1,B1_RFC4944_NO_RECOVERY,768,0.85,,,,none,0,none,0,2,1,0,12,96,200006,6,240,0,0,COOJA_SIMULATION
A-kem768-fixed-prr0p85-rep06-seed200006-v2,A-kem768-fixed-prr0p85-rep06-seed200006,A-kem768-fixed-prr0p85-rep06-seed200006,B2,A_B1_VS_B2,fixed,2,B2_RFRAG_FINAL_ACK,768,0.85,,,,none,0,none,0,2,1,0,12,96,200006,6,240,0,0,COOJA_SIMULATION
A-kem768-fixed-prr0p85-rep07-seed200007-v1,A-kem768-fixed-prr0p85-rep07-seed200007,A-kem768-fixed-prr0p85-rep07-seed200007,B1,A_B1_VS_B2,fixed,1,B1_RFC4944_NO_RECOVERY,768,0.85,,,,none,0,none,0,2,1,0,12,96,200007,7,240,0,0,COOJA_SIMULATION
A-kem768-fixed-prr0p85-rep07-seed200007-v2,A-kem768-fixed-prr0p85-rep07-seed200007,A-kem768-fixed-prr0p85-rep07-seed200007,B2,A_B1_VS_B2,fixed,2,B2_RFRAG_FINAL_ACK,768,0.85,,,,none,0,none,0,2,1,0,12,96,200007,7,240,0,0,COOJA_SIMULATION
A-kem768-fixed-prr0p85-rep08-seed200008-v1,A-kem768-fixed-prr0p85-rep08-seed200008,A-kem768-fixed-prr0p85-rep08-seed200008,B1,A_B1_VS_B2,fixed,1,B1_RFC4944_NO_RECOVERY,768,0.85,,,,none,0,none,0,2,1,0,12,96,200008,8,240,0,0,COOJA_SIMULATION
A-kem768-fixed-prr0p85-rep08-seed200008-v2,A-kem768-fixed-prr0p85-rep08-seed200008,A-kem768-fixed-prr0p85-rep08-seed200008,B2,A_B1_VS_B2,fixed,2,B2_RFRAG_FINAL_ACK,768,0.85,,,,none,0,none,0,2,1,0,12,96,200008,8,240,0,0,COOJA_SIMULATION
A-kem768-fixed-prr0p85-rep09-seed200009-v1,A-kem768-fixed-prr0p85-rep09-seed200009,A-kem768-fixed-prr0p85-rep09-seed200009,B1,A_B1_VS_B2,fixed,1,B1_RFC4944_NO_RECOVERY,768,0.85,,,,none,0,none,0,2,1,0,12,96,200009,9,240,0,0,COOJA_SIMULATION
A-kem768-fixed-prr0p85-rep09-seed200009-v2,A-kem768-fixed-prr0p85-rep09-seed200009,A-kem768-fixed-prr0p85-rep09-seed200009,B2,A_B1_VS_B2,fixed,2,B2_RFRAG_FINAL_ACK,768,0.85,,,,none,0,none,0,2,1,0,12,96,200009,9,240,0,0,COOJA_SIMULATION
A-kem768-fixed-prr0p85-rep10-seed200010-v1,A-kem768-fixed-prr0p85-rep10-seed200010,A-kem768-fixed-prr0p85-rep10-seed200010,B1,A_B1_VS_B2,fixed,1,B1_RFC4944_NO_RECOVERY,768,0.85,,,,none,0,none,0,2,1,0,12,96,200010,10,240,0,0,COOJA_SIMULATION
A-kem768-fixed-prr0p85-rep10-seed200010-v2,A-kem768-fixed-prr0p85-rep10-seed200010,A-kem768-fixed-prr0p85-rep10-seed200010,B2,A_B1_VS_B2,fixed,2,B2_RFRAG_FINAL_ACK,768,0.85,,,,none,0,none,0,2,1,0,12,96,200010,10,240,0,0,COOJA_SIMULATION
A-kem768-fixed-prr0p85-rep11-seed200011-v1,A-kem768-fixed-prr0p85-rep11-seed200011,A-kem768-fixed-prr0p85-rep11-seed200011,B1,A_B1_VS_B2,fixed,1,B1_RFC4944_NO_RECOVERY,768,0.85,,,,none,0,none,0,2,1,0,12,96,200011,11,240,0,0,COOJA_SIMULATION
A-kem768-fixed-prr0p85-rep11-seed200011-v2,A-kem768-fixed-prr0p85-rep11-seed200011,A-kem768-fixed-prr0p85-rep11-seed200011,B2,A_B1_VS_B2,fixed,2,B2_RFRAG_FINAL_ACK,768,0.85,,,,none,0,none,0,2,1,0,12,96,200011,11,240,0,0,COOJA_SIMULATION
A-kem768-fixed-prr0p85-rep12-seed200012-v1,A-kem768-fixed-prr0p85-rep12-seed200012,A-kem768-fixed-prr0p85-rep12-seed200012,B1,A_B1_VS_B2,fixed,1,B1_RFC4944_NO_RECOVERY,768,0.85,,,,none,0,none,0,2,1,0,12,96,200012,12,240,0,0,COOJA_SIMULATION
A-kem768-fixed-prr0p85-rep12-seed200012-v2,A-kem768-fixed-prr0p85-rep12-seed200012,A-kem768-fixed-prr0p85-rep12-seed200012,B2,A_B1_VS_B2,fixed,2,B2_RFRAG_FINAL_ACK,768,0.85,,,,none,0,none,0,2,1,0,12,96,200012,12,240,0,0,COOJA_SIMULATION
A-kem768-fixed-prr0p85-rep13-seed200013-v1,A-kem768-fixed-prr0p85-rep13-seed200013,A-kem768-fixed-prr0p85-rep13-seed200013,B1,A_B1_VS_B2,fixed,1,B1_RFC4944_NO_RECOVERY,768,0.85,,,,none,0,none,0,2,1,0,12,96,200013,13,240,0,0,COOJA_SIMULATION
A-kem768-fixed-prr0p85-rep13-seed200013-v2,A-kem768-fixed-prr0p85-rep13-seed200013,A-kem768-fixed-prr0p85-rep13-seed200013,B2,A_B1_VS_B2,fixed,2,B2_RFRAG_FINAL_ACK,768,0.85,,,,none,0,none,0,2,1,0,12,96,200013,13,240,0,0,COOJA_SIMULATION
A-kem768-fixed-prr0p85-rep14-seed200014-v1,A-kem768-fixed-prr0p85-rep14-seed200014,A-kem768-fixed-prr0p85-rep14-seed200014,B1,A_B1_VS_B2,fixed,1,B1_RFC4944_NO_RECOVERY,768,0.85,,,,none,0,none,0,2,1,0,12,96,200014,14,240,0,0,COOJA_SIMULATION
A-kem768-fixed-prr0p85-rep14-seed200014-v2,A-kem768-fixed-prr0p85-rep14-seed200014,A-kem768-fixed-prr0p85-rep14-seed200014,B2,A_B1_VS_B2,fixed,2,B2_RFRAG_FINAL_ACK,768,0.85,,,,none,0,none,0,2,1,0,12,96,200014,14,240,0,0,COOJA_SIMULATION
A-kem768-fixed-prr0p85-rep15-seed200015-v1,A-kem768-fixed-prr0p85-rep15-seed200015,A-kem768-fixed-prr0p85-rep15-seed200015,B1,A_B1_VS_B2,fixed,1,B1_RFC4944_NO_RECOVERY,768,0.85,,,,none,0,none,0,2,1,0,12,96,200015,15,240,0,0,COOJA_SIMULATION
A-kem768-fixed-prr0p85-rep15-seed200015-v2,A-kem768-fixed-prr0p85-rep15-seed200015,A-kem768-fixed-prr0p85-rep15-seed200015,B2,A_B1_VS_B2,fixed,2,B2_RFRAG_FINAL_ACK,768,0.85,,,,none,0,none,0,2,1,0,12,96,200015,15,240,0,0,COOJA_SIMULATION
A-kem768-fixed-prr0p85-rep16-seed200016-v1,A-kem768-fixed-prr0p85-rep16-seed200016,A-kem768-fixed-prr0p85-rep16-seed200016,B1,A_B1_VS_B2,fixed,1,B1_RFC4944_NO_RECOVERY,768,0.85,,,,none,0,none,0,2,1,0,12,96,200016,16,240,0,0,COOJA_SIMULATION
A-kem768-fixed-prr0p85-rep16-seed200016-v2,A-kem768-fixed-prr0p85-rep16-seed200016,A-kem768-fixed-prr0p85-rep16-seed200016,B2,A_B1_VS_B2,fixed,2,B2_RFRAG_FINAL_ACK,768,0.85,,,,none,0,none,0,2,1,0,12,96,200016,16,240,0,0,COOJA_SIMULATION
A-kem768-fixed-prr0p85-rep17-seed200017-v1,A-kem768-fixed-prr0p85-rep17-seed200017,A-kem768-fixed-prr0p85-rep17-seed200017,B1,A_B1_VS_B2,fixed,1,B1_RFC4944_NO_RECOVERY,768,0.85,,,,none,0,none,0,2,1,0,12,96,200017,17,240,0,0,COOJA_SIMULATION
A-kem768-fixed-prr0p85-rep17-seed200017-v2,A-kem768-fixed-prr0p85-rep17-seed200017,A-kem768-fixed-prr0p85-rep17-seed200017,B2,A_B1_VS_B2,fixed,2,B2_RFRAG_FINAL_ACK,768,0.85,,,,none,0,none,0,2,1,0,12,96,200017,17,240,0,0,COOJA_SIMULATION
A-kem768-fixed-prr0p85-rep18-seed200018-v1,A-kem768-fixed-prr0p85-rep18-seed200018,A-kem768-fixed-prr0p85-rep18-seed200018,B1,A_B1_VS_B2,fixed,1,B1_RFC4944_NO_RECOVERY,768,0.85,,,,none,0,none,0,2,1,0,12,96,200018,18,240,0,0,COOJA_SIMULATION
A-kem768-fixed-prr0p85-rep18-seed200018-v2,A-kem768-fixed-prr0p85-rep18-seed200018,A-kem768-fixed-prr0p85-rep18-seed200018,B2,A_B1_VS_B2,fixed,2,B2_RFRAG_FINAL_ACK,768,0.85,,,,none,0,none,0,2,1,0,12,96,200018,18,240,0,0,COOJA_SIMULATION
